evm.model.hic_scaffold_1_pilon.610,PREDICTED: uncharacterized protein LOC108558558 isoform X2
evm.model.hic_scaffold_1_pilon.613,PREDICTED: zinc finger protein SNAI1
evm.model.hic_scaffold_1_pilon.612,Multiple inositol polyphosphate phosphatase 1
evm.model.hic_scaffold_1_pilon.615,zinc finger protein 773-like isoform X2
evm.model.hic_scaffold_1_pilon.614,Actin-related protein 8
evm.model.hic_scaffold_1_pilon.617,Eukaryotic translation initiation factor 3 subunit D
evm.model.hic_scaffold_1_pilon.616,Probable low-specificity L-threonine aldolase 2
evm.model.hic_scaffold_1_pilon.619,hypothetical protein
evm.model.hic_scaffold_1_pilon.618,PREDICTED: pro-resilin
evm.model.hic_scaffold_1_pilon.479,hypothetical protein
evm.model.hic_scaffold_1_pilon.478,hypothetical protein
evm.model.hic_scaffold_1_pilon.475,Soluble calcium-activated nucleotidase 1
evm.model.hic_scaffold_1_pilon.474,PREDICTED: uncharacterized protein LOC108566997
evm.model.hic_scaffold_1_pilon.477,BTB/POZ domain-containing protein KCTD5
evm.model.hic_scaffold_1_pilon.476,PREDICTED: coiled-coil domain-containing protein 115
evm.model.hic_scaffold_1_pilon.471,PREDICTED: uncharacterized protein LOC108558575
evm.model.hic_scaffold_1_pilon.470,hypothetical protein
evm.model.hic_scaffold_1_pilon.473,PREDICTED: uncharacterized protein LOC660498
evm.model.hic_scaffold_1_pilon.472,hypothetical protein
evm.model.hic_scaffold_1_pilon.282,Protein atonal homolog 8
evm.model.hic_scaffold_1_pilon.283,Ankyrin repeat domain-containing protein 27
evm.model.hic_scaffold_1_pilon.280,hypothetical protein
evm.model.hic_scaffold_1_pilon.281,Glyoxylate reductase/hydroxypyruvate reductase
evm.model.hic_scaffold_1_pilon.286,hypothetical protein AMK59_2711
evm.model.hic_scaffold_1_pilon.287,Trehalase
evm.model.hic_scaffold_1_pilon.284,PREDICTED: uncharacterized protein LOC108567036
evm.model.hic_scaffold_1_pilon.285,PREDICTED: uncharacterized protein LOC108567036
evm.model.hic_scaffold_1_pilon.288,Trehalase
evm.model.hic_scaffold_1_pilon.289,Serine/threonine-protein kinase/endoribonuclease IRE1
evm.model.hic_scaffold_1_pilon.866,hypothetical protein
evm.model.hic_scaffold_1_pilon.865,hypothetical protein
evm.model.hic_scaffold_1_pilon.862,Lipase 1
evm.model.hic_scaffold_1_pilon.863,Lipase 1
evm.model.hic_scaffold_1_pilon.860,Lipase 3
evm.model.hic_scaffold_1_pilon.861,Lipase 1
evm.model.hic_scaffold_1_pilon.868,Retinol dehydrogenase 11
evm.model.hic_scaffold_1_pilon.869,Protein Dok-7
evm.model.hic_scaffold_1_pilon.679,Protein BUD31 homolog
evm.model.hic_scaffold_1_pilon.678,Protein smoothened
evm.model.hic_scaffold_1_pilon.673,Extracellular serine/threonine protein CG31145
evm.model.hic_scaffold_1_pilon.672,Extracellular serine/threonine protein CG31145
evm.model.hic_scaffold_1_pilon.671,Extracellular serine/threonine protein CG31145
evm.model.hic_scaffold_1_pilon.670,Inositol polyphosphate 5-phosphatase E
evm.model.hic_scaffold_1_pilon.677,F-actin-capping protein subunit beta
evm.model.hic_scaffold_1_pilon.676,Intraflagellar transport protein 140 homolog
evm.model.hic_scaffold_1_pilon.675,PREDICTED: intraflagellar transport protein 140 homolog
evm.model.hic_scaffold_1_pilon.674,Extracellular serine/threonine protein CG31145
evm.model.hic_scaffold_1_pilon.497,Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial
evm.model.hic_scaffold_1_pilon.496,hypothetical protein
evm.model.hic_scaffold_1_pilon.495,hypothetical protein
evm.model.hic_scaffold_1_pilon.494,hypothetical protein
evm.model.hic_scaffold_1_pilon.493,Enhancer of split mgamma protein
evm.model.hic_scaffold_1_pilon.492,hypothetical protein
evm.model.hic_scaffold_1_pilon.491,hypothetical protein
evm.model.hic_scaffold_1_pilon.490,uncharacterized protein LUCCR_161320
evm.model.hic_scaffold_1_pilon.499,Serine protease 29
evm.model.hic_scaffold_1_pilon.498,DNA polymerase subunit gamma-2, mitochondrial
evm.model.hic_scaffold_1_pilon.800,Inositol polyphosphate multikinase
evm.model.hic_scaffold_1_pilon.801,Brefeldin A-inhibited guanine nucleotide-exchange protein 3
evm.model.hic_scaffold_1_pilon.802,Transcription factor hamlet
evm.model.hic_scaffold_1_pilon.803,hypothetical protein
evm.model.hic_scaffold_1_pilon.804,Ketimine reductase mu-crystallin
evm.model.hic_scaffold_1_pilon.805,Neprilysin
evm.model.hic_scaffold_1_pilon.806,Neprilysin-1
evm.model.hic_scaffold_1_pilon.807,PREDICTED: globin-like
evm.model.hic_scaffold_1_pilon.808,hypothetical protein YQE_12746, partial
evm.model.hic_scaffold_1_pilon.809,Pre-mRNA-processing factor 6
evm.model.hic_scaffold_1_pilon.417,Voltage-dependent anion-selective channel
evm.model.hic_scaffold_1_pilon.416,COP9 signalosome complex subunit 4
evm.model.hic_scaffold_1_pilon.415,ATPase family AAA domain-containing protein 5
evm.model.hic_scaffold_1_pilon.946,PREDICTED: mediator of RNA polymerase II transcription subunit 1
evm.model.hic_scaffold_1_pilon.413,rRNA N6-adenosine-methyltransferase ZCCHC4
evm.model.hic_scaffold_1_pilon.412,Poly(A)-specific ribonuclease PARN
evm.model.hic_scaffold_1_pilon.411,hypothetical protein
evm.model.hic_scaffold_1_pilon.410,S-adenosylmethionine decarboxylase proenzyme
evm.model.hic_scaffold_1_pilon.1112,uncharacterized protein LOC111419136
evm.model.hic_scaffold_1_pilon.1113,hypothetical protein
evm.model.hic_scaffold_1_pilon.1114,hypothetical protein
evm.model.hic_scaffold_1_pilon.1118,Probable RNA-directed DNA polymerase from transposon X-element
evm.model.hic_scaffold_1_pilon.1119,hypothetical protein
evm.model.hic_scaffold_1_pilon.127,hypothetical protein
evm.model.hic_scaffold_1_pilon.126,PREDICTED: glutamate receptor subunit 1-like
evm.model.hic_scaffold_1_pilon.125,Polypeptide N-acetylgalactosaminyltransferase 3
evm.model.hic_scaffold_1_pilon.656,Esterase E4
evm.model.hic_scaffold_1_pilon.651,Disintegrin and metalloproteinase domain-containing protein 10
evm.model.hic_scaffold_1_pilon.650,PREDICTED: nuclear pore complex protein Nup98-Nup96-like
evm.model.hic_scaffold_1_pilon.121,60S ribosomal protein L37a
evm.model.hic_scaffold_1_pilon.652,PREDICTED: uncharacterized protein LOC108569960
evm.model.hic_scaffold_1_pilon.659,PREDICTED: uncharacterized protein LOC108561481
evm.model.hic_scaffold_1_pilon.658,PREDICTED: uncharacterized protein LOC103313893 isoform X2
evm.model.hic_scaffold_1_pilon.129,uncharacterized protein LOC108912896
evm.model.hic_scaffold_1_pilon.128,Slowpoke-binding protein
evm.model.hic_scaffold_1_pilon.1115,hypothetical protein
evm.model.hic_scaffold_1_pilon.1116,Craniofacial development protein 2
evm.model.hic_scaffold_1_pilon.1117,uncharacterized protein LOC111358381
evm.model.hic_scaffold_1_pilon.828,Protein split ends
evm.model.hic_scaffold_1_pilon.829,hypothetical protein
evm.model.hic_scaffold_1_pilon.358,hypothetical protein
evm.model.hic_scaffold_1_pilon.359,Enoyl-CoA hydratase, mitochondrial
evm.model.hic_scaffold_1_pilon.822,Prominin-like protein
evm.model.hic_scaffold_1_pilon.823,Endonuclease III-like protein 1
evm.model.hic_scaffold_1_pilon.820,hypothetical protein
evm.model.hic_scaffold_1_pilon.821,E3 ubiquitin-protein ligase ZNF598
evm.model.hic_scaffold_1_pilon.826,Cyclin-dependent kinase-like 2
evm.model.hic_scaffold_1_pilon.827,Glutamine-rich protein 2
evm.model.hic_scaffold_1_pilon.824,TBC1 domain family member 16
evm.model.hic_scaffold_1_pilon.825,hypothetical protein
evm.model.hic_scaffold_1_pilon.655,PREDICTED: uncharacterized protein LOC108563423 isoform X2
evm.model.hic_scaffold_1_pilon.654,Transforming growth factor beta-1-induced transcript 1 protein
evm.model.hic_scaffold_1_pilon.657,5-azacytidine-induced protein 1-like, partial
evm.model.hic_scaffold_1_pilon.124,PREDICTED: polypeptide N-acetylgalactosaminyltransferase 1 isoform X1
evm.model.hic_scaffold_1_pilon.123,Xaa-Pro dipeptidase
evm.model.hic_scaffold_1_pilon.122,Beta-1,4-N-acetylgalactosaminyltransferase bre-4
evm.model.hic_scaffold_1_pilon.653,uncharacterized protein BDFB_006133
evm.model.hic_scaffold_1_pilon.120,Transforming protein Ski
evm.model.hic_scaffold_1_pilon.91,Reversion-inducing cysteine-rich protein with Kazal motifs
evm.model.hic_scaffold_1_pilon.1137,elongator complex protein 6
evm.model.hic_scaffold_1_pilon.1134,hypothetical protein TcasGA2_TC004211
evm.model.hic_scaffold_1_pilon.1135,hypothetical protein
evm.model.hic_scaffold_1_pilon.1132,Putative matrix metalloproteinase
evm.model.hic_scaffold_1_pilon.1133,hypothetical protein TcasGA2_TC005265
evm.model.hic_scaffold_1_pilon.1130,uncharacterized protein LOC112904665
evm.model.hic_scaffold_1_pilon.1131,PREDICTED: uncharacterized protein LOC103579908
evm.model.hic_scaffold_1_pilon.101,PREDICTED: uncharacterized protein LOC108556842
evm.model.hic_scaffold_1_pilon.100,PREDICTED: uncharacterized protein LOC108556841
evm.model.hic_scaffold_1_pilon.103,Sodium-independent sulfate anion transporter
evm.model.hic_scaffold_1_pilon.102,hypothetical protein
evm.model.hic_scaffold_1_pilon.105,Chorion peroxidase
evm.model.hic_scaffold_1_pilon.104,Clusterin-associated protein 1
evm.model.hic_scaffold_1_pilon.107,hypothetical protein
evm.model.hic_scaffold_1_pilon.106,hypothetical protein TcasGA2_TC015233
evm.model.hic_scaffold_1_pilon.109,PREDICTED: protein suppressor of white apricot-like
evm.model.hic_scaffold_1_pilon.108,Probable chitinase 10
evm.model.hic_scaffold_1_pilon.349,hypothetical protein
evm.model.hic_scaffold_1_pilon.348,Lysophospholipid acyltransferase 7
evm.model.hic_scaffold_1_pilon.347,Cyclin-dependent kinase 2-associated protein 1
evm.model.hic_scaffold_1_pilon.346,Protein spaetzle 4
evm.model.hic_scaffold_1_pilon.345,Glucose dehydrogenase [FAD, quinone]
evm.model.hic_scaffold_1_pilon.344,Forkhead box protein J1-B
evm.model.hic_scaffold_1_pilon.830,SH2 domain-containing protein 4B
evm.model.hic_scaffold_1_pilon.341,Broad-complex core protein isoforms 1/2/3/4/5
evm.model.hic_scaffold_1_pilon.340,PREDICTED: protein phosphatase 1 regulatory subunit 7
evm.model.hic_scaffold_1_pilon.598,Transposon Tf2-1 polyprotein
evm.model.hic_scaffold_1_pilon.599,Transposon Ty3-I Gag-Pol polyprotein
evm.model.hic_scaffold_1_pilon.592,hypothetical protein
evm.model.hic_scaffold_1_pilon.593,Ribosome biogenesis regulatory protein homolog-like Protein
evm.model.hic_scaffold_1_pilon.590,Atrial natriuretic peptide receptor 1
evm.model.hic_scaffold_1_pilon.591,Protein singed
evm.model.hic_scaffold_1_pilon.596,hypothetical protein TELCIR_13484
evm.model.hic_scaffold_1_pilon.597,hypothetical protein
evm.model.hic_scaffold_1_pilon.594,RNA polymerase II transcriptional coactivator
evm.model.hic_scaffold_1_pilon.595,hypothetical protein
evm.model.hic_scaffold_1_pilon.376,H(+)/Cl(-) exchange transporter 7
evm.model.hic_scaffold_1_pilon.377,Transcription elongation factor SPT6
evm.model.hic_scaffold_1_pilon.374,Citramalyl-CoA lyase, mitochondrial
evm.model.hic_scaffold_1_pilon.375,PREDICTED: nuclear distribution protein nudE-like 1-B
evm.model.hic_scaffold_1_pilon.372,hypothetical protein
evm.model.hic_scaffold_1_pilon.373,Ragulator complex protein LAMTOR5
evm.model.hic_scaffold_1_pilon.370,prolipoprotein diacylglyceryl transferase
evm.model.hic_scaffold_1_pilon.371,hypothetical protein
evm.model.hic_scaffold_1_pilon.378,Class A basic helix-loop-helix protein 15
evm.model.hic_scaffold_1_pilon.379,Platelet-activating factor acetylhydrolase
evm.model.hic_scaffold_1_pilon.1158,40S ribosomal protein S9
evm.model.hic_scaffold_1_pilon.1159,Calpain-7
evm.model.hic_scaffold_1_pilon.169,Cytochrome c-2
evm.model.hic_scaffold_1_pilon.168,Cytochrome c oxidase copper chaperone
evm.model.hic_scaffold_1_pilon.163,BAG domain-containing protein Samui
evm.model.hic_scaffold_1_pilon.162,Mitochondrial 2-oxoglutarate/malate carrier protein
evm.model.hic_scaffold_1_pilon.161,2-phosphoxylose phosphatase 1
evm.model.hic_scaffold_1_pilon.160,Mitochondrial carrier protein Rim2
evm.model.hic_scaffold_1_pilon.167,gem (nuclear organelle) associated protein 7
evm.model.hic_scaffold_1_pilon.166,Hydroxylysine kinase
evm.model.hic_scaffold_1_pilon.165,cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B
evm.model.hic_scaffold_1_pilon.164,hypothetical protein
evm.model.hic_scaffold_1_pilon.789,Usher syndrome type-1G protein homolog
evm.model.hic_scaffold_1_pilon.788,Fatty-acid amide hydrolase 2
evm.model.hic_scaffold_1_pilon.787,hypothetical protein
evm.model.hic_scaffold_1_pilon.786,uncharacterized protein LOC111422782
evm.model.hic_scaffold_1_pilon.785,Cytochrome b5 reductase 4
evm.model.hic_scaffold_1_pilon.784,hypothetical protein
evm.model.hic_scaffold_1_pilon.783,hypothetical protein
evm.model.hic_scaffold_1_pilon.782,Monocarboxylate transporter 8
evm.model.hic_scaffold_1_pilon.781,hypothetical protein
evm.model.hic_scaffold_1_pilon.780,hypothetical protein
evm.model.hic_scaffold_1_pilon.1,Kinesin-like protein unc-104
evm.model.hic_scaffold_1_pilon.6,Carboxylesterase 4A
evm.model.hic_scaffold_1_pilon.7,28 kDa heat- and acid-stable phosphoprotein
evm.model.hic_scaffold_1_pilon.574,Protein wntless
evm.model.hic_scaffold_1_pilon.575,TD and POZ domain-containing protein 3-like
evm.model.hic_scaffold_1_pilon.576,PREDICTED: uncharacterized protein LOC108558102
evm.model.hic_scaffold_1_pilon.577,Protein gooseberry-neuro
evm.model.hic_scaffold_1_pilon.570,Gustatory receptor
evm.model.hic_scaffold_1_pilon.571,hypothetical protein
evm.model.hic_scaffold_1_pilon.572,PREDICTED: uncharacterized protein LOC108562531 isoform X2
evm.model.hic_scaffold_1_pilon.573,BUB3-interacting and GLEBS motif-containing protein ZNF207
evm.model.hic_scaffold_1_pilon.578,Protein gooseberry-neuro
evm.model.hic_scaffold_1_pilon.579,hypothetical protein
evm.model.hic_scaffold_1_pilon.404,hypothetical protein
evm.model.hic_scaffold_1_pilon.405,Homeobox protein unc-4
evm.model.hic_scaffold_1_pilon.406,uncharacterized protein LUCCR_110860, partial
evm.model.hic_scaffold_1_pilon.407,PREDICTED: aquaporin-12
evm.model.hic_scaffold_1_pilon.400,Protein RFT1 homolog
evm.model.hic_scaffold_1_pilon.401,PREDICTED: uncharacterized protein LOC109604798, partial
evm.model.hic_scaffold_1_pilon.402,pacifastin-like protease inhibitor cvp4 isoform X4
evm.model.hic_scaffold_1_pilon.403,Mitogen-activated protein kinase kinase kinase 7
evm.model.hic_scaffold_1_pilon.310,Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11
evm.model.hic_scaffold_1_pilon.311,Trehalase
evm.model.hic_scaffold_1_pilon.313,Ubiquitin carboxyl-terminal hydrolase 22
evm.model.hic_scaffold_1_pilon.314,G protein-activated inward rectifier potassium channel 4
evm.model.hic_scaffold_1_pilon.315,hypothetical protein
evm.model.hic_scaffold_1_pilon.316,ATP-sensitive inward rectifier potassium channel 12
evm.model.hic_scaffold_1_pilon.317,Protein yellow
evm.model.hic_scaffold_1_pilon.318,E3 ubiquitin-protein ligase Smurf1
evm.model.hic_scaffold_1_pilon.319,PREDICTED: kinesin-related protein 4-like isoform X2
evm.model.hic_scaffold_1_pilon.145,uncharacterized protein BDFB_004651
evm.model.hic_scaffold_1_pilon.144,uncharacterized protein LOC111413605
evm.model.hic_scaffold_1_pilon.147,HEAT repeat-containing protein 6
evm.model.hic_scaffold_1_pilon.146,PAN2-PAN3 deadenylation complex catalytic subunit PAN2
evm.model.hic_scaffold_1_pilon.141,PREDICTED: nibrin-like isoform X1
evm.model.hic_scaffold_1_pilon.140,Dual specificity mitogen-activated protein kinase kinase 3
evm.model.hic_scaffold_1_pilon.143,PREDICTED: uncharacterized protein LOC656533
evm.model.hic_scaffold_1_pilon.142,Probable ATP-dependent RNA helicase DDX43
evm.model.hic_scaffold_1_pilon.149,hypothetical protein
evm.model.hic_scaffold_1_pilon.148,hypothetical protein
evm.model.hic_scaffold_1_pilon.1103,uncharacterized protein LOC112464707
evm.model.hic_scaffold_1_pilon.1102,uncharacterized protein LOC112637440
evm.model.hic_scaffold_1_pilon.1101,Transposon Tf2-1 polyprotein
evm.model.hic_scaffold_1_pilon.1107,Retrovirus-related Pol polyprotein from type-1 retrotransposable element R1 (Fragment)
evm.model.hic_scaffold_1_pilon.1106,Putative 115 kDa protein in type-1 retrotransposable element R1DM
evm.model.hic_scaffold_1_pilon.1105,uncharacterized protein LOC111674265, partial
evm.model.hic_scaffold_1_pilon.1104,PREDICTED: uncharacterized protein LOC105571052
evm.model.hic_scaffold_1_pilon.558,Facilitated trehalose transporter Tret1-2 homolog
evm.model.hic_scaffold_1_pilon.559,PREDICTED: uncharacterized protein LOC108568392
evm.model.hic_scaffold_1_pilon.556,Protein rhomboid
evm.model.hic_scaffold_1_pilon.557,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial
evm.model.hic_scaffold_1_pilon.554,hypothetical protein
evm.model.hic_scaffold_1_pilon.555,hypothetical protein
evm.model.hic_scaffold_1_pilon.552,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog
evm.model.hic_scaffold_1_pilon.553,uncharacterized protein LOC108910352
evm.model.hic_scaffold_1_pilon.550,hypothetical protein
evm.model.hic_scaffold_1_pilon.551,hypothetical protein
evm.model.hic_scaffold_1_pilon.888,H/ACA ribonucleoprotein complex non-core subunit NAF1
evm.model.hic_scaffold_1_pilon.889,Calpain-11
evm.model.hic_scaffold_1_pilon.338,Lactosylceramide 4-alpha-galactosyltransferase
evm.model.hic_scaffold_1_pilon.339,Unconventional myosin ID
evm.model.hic_scaffold_1_pilon.332,hypothetical protein
evm.model.hic_scaffold_1_pilon.333,Short-chain dehydrogenase/reductase family 16C member 6
evm.model.hic_scaffold_1_pilon.330,Laccase-2
evm.model.hic_scaffold_1_pilon.331,hypothetical protein
evm.model.hic_scaffold_1_pilon.336,WD repeat-containing protein 81
evm.model.hic_scaffold_1_pilon.337,Myosin heavy chain, muscle
evm.model.hic_scaffold_1_pilon.334,Short-chain dehydrogenase/reductase family 16C member 6
evm.model.hic_scaffold_1_pilon.335,hypothetical protein
evm.model.hic_scaffold_1_pilon.134,Myosin heavy chain, non-muscle
evm.model.hic_scaffold_1_pilon.643,Probable NADH dehydrogenase iron-sulfur protein 7, mitochondrial
evm.model.hic_scaffold_1_pilon.136,Actin-5C
evm.model.hic_scaffold_1_pilon.137,hypothetical protein
evm.model.hic_scaffold_1_pilon.130,Ubiquitin carboxyl-terminal hydrolase 7
evm.model.hic_scaffold_1_pilon.131,Adenosine kinase
evm.model.hic_scaffold_1_pilon.132,tRNA (cytosine(38)-C(5))-methyltransferase
evm.model.hic_scaffold_1_pilon.133,Protein CLEC16A homolog
evm.model.hic_scaffold_1_pilon.1111,unnamed protein product
evm.model.hic_scaffold_1_pilon.354,Ragulator complex protein LAMTOR2
evm.model.hic_scaffold_1_pilon.355,Nucleolar MIF4G domain-containing protein 1 homolog
evm.model.hic_scaffold_1_pilon.356,Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial
evm.model.hic_scaffold_1_pilon.351,WW domain-binding protein 2
evm.model.hic_scaffold_1_pilon.352,hypothetical protein
evm.model.hic_scaffold_1_pilon.353,PRKR-interacting protein 1 homolog
evm.model.hic_scaffold_1_pilon.538,dnaJ-like protein 60
evm.model.hic_scaffold_1_pilon.539,Tetratricopeptide repeat protein 36 homolog
